,text_id,text,label
2769,hasoc_en_2770,@plumpne Double #dickhead 🖕🏽😜😜,HOF
3778,hasoc_en_3779,Dear Drs and Non Medico Friends Please Keep twitting about WB Doctors plight with #Savethedoctors #DoctorsFightBack and tag @narendramodi @PMOIndia . As it’s weekend don’t allow the movement to weaken. It has to reach higher authority to take strong action.,NOT
4605,hasoc_en_4606,@GovHowardDean #JackieO was an American treasure who inspired millions of Americans and made us proud. Melania is a Russian whore. #Putin's left over.   #TrumpIsATraitor  #JohnMcCainDayJune14  @FLOTUS https://t.co/HxTEMF4Xx8,HOF
2685,hasoc_en_2686,Misspelled 'getting evicted from medieval monastery you can't afford'  #BolsonaroEnvergonhaoBrasil #douchebag https://t.co/WCAAJBhib9,NOT
2971,hasoc_en_2972,"#DoctorsFightBack  If a doctor start assaulting people I can guarantee u guys no one will be saved bcz no one knows how to save a life better then us , but we believe in saving life's as it's our duty above all other things. https://t.co/x7XbIu3f2U",NOT
5700,hasoc_en_5701,@BreatheSaltAir @lacerci65 @HillaryClinton @AOC She's not a lawyer...lolol🤣🤣🤣🤣 she &amp; her murderous other half had their licenses yanked a long time ago.  Hell I believe if you can't be civil enough to keep a law license...WTH    She's a #Liar #Cheater #Thief &amp; #Murderer  #BenghaziNever4Get,HOF
2504,hasoc_en_2505,@realDonaldTrump #FuckTrump #BollocksToBoris     Meet the 'Dimmer' twins!! https://t.co/HJvajc0jjS,NOT
4547,hasoc_en_4548,"@realDonaldTrump At this point, I think Trump is just rummaging through a deck of Garbage Pail Kids to come up with nicknames.  Next will be Upchuck Schumer!     #IdiotTrump #ImpeachTrump #LockHimUp",HOF
5387,hasoc_en_5388,In solidarity with the movement. Will the centre do something about it? Does the state care about its life savers? #Savethedoctors #DoctorsFightBack https://t.co/CCr6uoUODQ,HOF
1050,hasoc_en_1051,So will #INDvAUS be with #BalidanBadge Glove or it will be #Balidan of Feelings of #MSDhoni... #DhoniKeepsTheGlove OR #ICC prevails... #CWC19 #ICCWC2019 Jo bhi ho All #india wants is Victory in #AUSvIND match... #IndiaWithDhoni #MenInBlue https://t.co/HgPuCOCK0g,NOT
1322,hasoc_en_1323,I can't believe this is real. #trump #douchebag #pride2019 #Pride #PrideMonth #mikepence https://t.co/iUQ7p1RI6F,NOT
619,hasoc_en_620,"Who are you?  OUTSIDER.  Who are we?   OUTSIDER.  Who are they?  OUTSIDER.    Outsiders, Outsiders, Outsiders........O@&amp;%*^    #DoctorsFightBack #DoctorsProtest https://t.co/23RPuC59Ot",NOT
5304,hasoc_en_5305,You killed @Ghadaffi and others. #mass #murderer #memories https://t.co/UspbdxQwiC,NOT
1518,hasoc_en_1519,"Breaking News. After all the controversies, Dhoni decides how to tackle the issue for Sunday's #IndvAus Clash. 😀    Decides to Parajump into the ground with the badges !!!   #DhoniKeepsTheGlove   #DhoniKeSaathDesh https://t.co/k9RtDeAyjl",NOT
1008,hasoc_en_1009,Belgian backpacker reveals how Gumtree #rapist lured her into shed and kept her #hostage - Jun 16 @ 10:50 AM ET https://t.co/O3tWQJtrB2,NOT
4882,hasoc_en_4883,#bullshitboris lets get this trending #borisjohnson #BorisJohnsonShouldNotBePM https://t.co/dxSB3JDP4c,HOF
2047,hasoc_en_2048,Drives like a poes. Skipping every red robot in Sunward Park Boksburg that he can with an entire family and three kids in the car. #douchebag https://t.co/gaQhfz1Vhf,NOT
3073,hasoc_en_3074,What a load of bull shit #BorisJohnsonShouldNotBePM https://t.co/1L41QukVIC,HOF
1968,hasoc_en_1969,By wearing the #BalidaanBadge over his gloves @msdhoni has shown his love &amp; respect for the forces.     @icc should understand that this is not related to any political/religious/racial activities    This is about our #NationalPride    #DhoniKeepsTheGlove,NOT
489,hasoc_en_490,@Subbu_06 @FFan__ @mahan_saria True that #ShameOnICC,NOT
5438,hasoc_en_5439,Rules &amp; Gloves 2 of 2  ..or may be a dance ritual by Some team for their God?    Till these are made clear people will keep thinking rules are partisan #ICC #DhoniKeepsTheGlove,HOF
935,hasoc_en_936,#AIIMS doctors go on strike. It is but important to make a point. I #StandWithDoctors against violence. #DoctorsFightBack https://t.co/TXENmGOgEk,NOT
1022,hasoc_en_1023,"So basically @BorisJohnson does not tell the truth. Not only does he not tell the truth, he made promises that he came nowhere close to delivering and does not seem to care. What is his motivation? It is unlikely to be your welfare. #BorisJohnsonShouldNotBePM https://t.co/LLQyqRatVM",HOF
4392,hasoc_en_4393,"TRUMPERRHOIDS WANT THE SWAMP DRAINED - NOW    ITS TIME TO DUMP TRUMP, THE IDIOT GRIFTER, PISSING THE FUTURE AWAY    #FUCKTRUMP #TRUMP2020 https://t.co/SvwfsExjJ8",HOF
4897,hasoc_en_4898,"Icc have a objection on gloves but not this Pakistani show if you agree,  Retweet this as much as you can #PAKvSL     #doublestanders  #DhoniKeepsTheGlove https://t.co/ugQgLhHRS6",HOF
4270,hasoc_en_4271,Our rights are only 50% of the package  The other 50% - our obligations    Those who ignore their obligations shouldn't enjoy equal rights with functional members of society    #Trump #TrumpIsATraitor #TrumpLiesMatter #TrumpCriminalInvestigations #ResistersForum #ResistanceUnited #FBR https://t.co/4LseLMrhNh,HOF
665,hasoc_en_666,@zerohedge Trump trying to take us to another war! #fucktrump #maga #magaidiotsareidiots #FalseFlag #trumpdistractons #trumpsucks,NOT
5751,hasoc_en_5752,"@realDonaldTrump YOU, are the ENEMY OF HUMANITY! #TrumpIsTheEnemyOfHumanity #TrumpIsANationalSecurityThreat #TrumpIsATraitor #TrumpIsACriminal #TrumpIsADisgrace #TrumpIsAFraud https://t.co/vposy9EXAI",HOF
5032,hasoc_en_5033,"@funder . Donald the #FuckTrump is the greatest, #ManyPeopleSay probably greatest ever, #GlobalLaughingStock.    #TRE45ONenough?  #TRE45ON enough?  #DumpTrump",HOF
5841,hasoc_en_5842,"@TheRealOJ32 You’re really stabbin...er, grabbin straws here.  Go away     #MURDERER",HOF
2959,hasoc_en_2960,@AmyRoseKathryn I wonder what wonderful experiences await him in prison. #dickhead,NOT
1477,hasoc_en_1478,So hanging out in the ER tonight.. doc thought severe numbness &amp; spasams might need MRI but we settled for a ct scan. Hopefully can get home soon and on to pt!? I’m over almost a month of pain!   Oh &amp; #FuckTrump !,NOT
4084,hasoc_en_4085,@realDonaldTrump Clinton got the majority vote. You got Russian help #TrumpIsATraitor #JohnMCainDay,NOT
3371,hasoc_en_3372,@realDonaldTrump   #realdonaldtrump #fucktrump #trump2020  TODAY'S BATCH OF LIES FROM LYING BAG OF CRAP PREZTER THE MOLESTER    COMING ON TWITTER ANY MINUTE https://t.co/ZxJUPsMbI3,HOF
5140,hasoc_en_5141,@deesnider Nothing more ignorant than forcing everyone to hear your conversation... #douchebag,NOT
1223,hasoc_en_1224,@Kokomothegreat So stupid it's scary. #IdiotTrump,NOT
4929,hasoc_en_4930,"Peacefuls are assulting innocent Doctors and innocent passers by. Two days back a passer by was attacked by a Peaceful and killed him in Hyderabad. No liberals, no Award wapsee gangs taking out candlelight vigils and protests. @sardesairajdeep #DoctorsFightBack",HOF
165,hasoc_en_166,@realDonaldTrump Russian elected twit is #PutinsPuppet #TrumpIsATraitor https://t.co/8BHnUobBlE,NOT
4450,hasoc_en_4451,Trump is just a straight up #douchebag #liar. He needs to save the #bullshit lies for his wives and mistresses and Not the American people.     Mexico Agreed To Deploy National Guard Months Before Deal With Trump: Report  https://t.co/e3GzpLEXLB,HOF
84,hasoc_en_85,#DhoniKeepsTheGlove     What's wrong with @ICC??   Dhoni is first a soldier then a cricketer.....   @BCCI,NOT
1779,hasoc_en_1780,"OnePlus 6T (Midnight Black, 8GB RAM, 128GB Storage)  @ Rs.27999 (mrp-41999)    https://t.co/c2aE3WZBaC    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll",NOT
1630,hasoc_en_1631,@ImRaina @msdhoni Well Said #DhoniKeepsTheGlove,NOT
3692,hasoc_en_3693,I swear that is the happiest expression i have ever seen on his face. #TrumpIsADisgrace #TrumpisaTraitor https://t.co/xSYOF2MDiA,NOT
1167,hasoc_en_1168,"This is very dangerous !  Can we finally lock him up for sedition now? At the very best, for not protecting the constitution of the United States. At the worst, he is a traitorous Russian agent.  #DumpTrump  #ScumOfTheEarth   #TraitorousRussia  #TrumpIsATraitor  https://t.co/PdgKEHqoh0",HOF
2339,hasoc_en_2340,"@narendramodi #Congratulations P.M. we are happy to have you our #prime minister. I would like to request you take some #strict action against #rapist, make some strict #rules against them. Numbers of rape are #increasing day by day instead of #reducing...",NOT
3586,hasoc_en_3587,@realDonaldTrump #JohnMcCainDay Thanks for fund raising on the promise of Obamacare repeal from Republican voters only to screw them over by deciding it was more important to put yourself first just to screw Trump in a personal vendetta.    'preciate it. #AmericaFirst #Douchebag https://t.co/Z6S45lv7eP,NOT
4743,hasoc_en_4744,@realDonaldTrump @LockheedMartin @Sikorsky And by that time you will hopefully be behind bars. #TrumpColluded #TrumpObstructed #IndictTrump #ImpeachmentInquiryNow #TrumpNatSecRisk #TrumpIsATraitor https://t.co/KFS6OTXc2a,NOT
3861,hasoc_en_3862,We all know the story of the Ant &amp; the Grasshopper. What are you?     Call 80074 80300 to book an appointment with a SEBI Registered Investment Advisor now!     #INDvsNZ #ENGvWI #ShameOnICC https://t.co/UBJuMxeHgP,NOT
1812,hasoc_en_1813,This Is Exactly What Privacy Experts Said Would Happen #Resist #ResistTrump #FuckTrump https://t.co/QIkI5tu49h,NOT
4958,hasoc_en_4959,#ShameOnICC pls end this world cup it is not world cup any more https://t.co/rySdbAbPHz,HOF
3942,hasoc_en_3943,"Hey ...Michael “Dog Killer”Heseltine, what do you think about #BorisJohnson #BorisJohnsonShouldNotBePM https://t.co/sxjdklqdTQ",HOF
284,hasoc_en_285,@GOP @realDonaldTrump 🤮🤮🤮   It would appear that the entire @GOP iso the take from Russia.  Why have you turned your back on America?  #TrumpIsATraitor   #Russia   #GOPLovesRussia,NOT
3176,hasoc_en_3177,#spermineye #rapist #weed #waitTHEconversationto make you cleanse me,NOT
2883,hasoc_en_2884,"MCU man babies believe Keanu Reeves was DESPERATE to play Doctor Strange, Silver Surfer or Yon-Rogg in Captain Marvel, but now Feige will ALLOW him into The Eternals \n\nThey are pissed he was Constantine for DC & he knew fuck all about Marvel comics when Shillider asked him?  pic.twitter.com/apOBs6ifeh",HOF
1219,hasoc_en_1220,So what's @BorisJohnson had to say for himself at this #C4debate then?     😂😂😂     #Dickhead #TurnUpYouSpoon,NOT
3726,hasoc_en_3727,Only gone and done it again #dickhead,HOF
4235,hasoc_en_4236,@realDonaldTrump @SecPompeo   You liars are trying to start a war  #TrumpIsATraitor #Trump https://t.co/ULSJAuqJBw,HOF
4583,hasoc_en_4584,"@realDonaldTrump Keep trying to walk back your comments, traitor!  The @GOP @HouseGOP @SenateGOP need to condemn and admonish you.  Enough is enough.  It's time to put country over party and put you behind bars where you and half of your lousy family belong.   #fucktrump #fuckthegop #draintheswamp",HOF
4061,hasoc_en_4062,"@MarylynnTully @LawWorksAction Wtf is so funny, bot? #FuckTrump",NOT
4108,hasoc_en_4109,Channel 4 leaves EMPTY PODIUM for Boris Johnson as MP snubs TV leadership debate https://t.co/EDzheV9eXp   #borisdoesnotrepresentme #BorisJohnsonShouldNotBePM #chicken #leadership #ToryDrugOff #BritainsNextPM #Brexit https://t.co/e2ucgbq8rx,HOF
3416,hasoc_en_3417,Doctors are the most trusted and respected  human beings in the whole world except India. No political parties saying anything about this because they are learned people and not any party's votebank. Please @narendramodi  sir we asked for your response #DoctorsFightBack,NOT
3319,hasoc_en_3320,@pastorlocke UR FAKE PRESIDENT SUPPORTS ALL OF THE ABOVE #PROSTITUTES #ADULTERER #PUTTINGKIDSINCAGES #LYING #STEALING #CHEATING #RACIST #RAPIST #ABUSER #KKK this is the evangelical cr@p... all lies to makes huge $$$$$,NOT
1284,hasoc_en_1285,This Central Park 5 show is tough to watch. #FuckTrump,NOT
3626,hasoc_en_3627,@GrouciDjamila @PurpleApePal @dicapriofdn 😡😡 #bastards #boycottchina  it breaks my 💔 #stopanimalabuse  #friendsnotfood  #dog #cat,NOT
2010,hasoc_en_2011,@andybrexiteer @twitchingphil @artdavisjazz Well I've got to agree with @twitchingphil. Every household should have rec'd the latest 500 page EU propaganda dossier produced by Cameron at the expense of taxpayer. A £9M bill for his Remain leafleting was simply insufficient in producing a #Leave win. 🙄🤯 #dickhead #brexit,NOT
630,hasoc_en_631,Lots of support for @realDonaldTrump in downtown Indianapolis. #FuckTrump https://t.co/ZmqljlIu34,NOT
5729,hasoc_en_5730,the only solution of #rapist is that hang till death. this place is not for these kind of demons.  #JusticeForTwinkleSharma,HOF
5211,hasoc_en_5212,"power hungry little boy trying to please his Daddy too stupid to realize psychopath Putin played him. Yup. Donny IS a stupid, insecure, immature, greedy, angry, foolish LOSER #NarcissisticPersonalityDisorder  oh... and... Happy Birthday, Mother Fucker. #FuckTrump #ImpeachTrump",HOF
1208,hasoc_en_1209,@ICC mindly disturb to the Indian team in world cup matches  1.. Bumarh medical test and   2..Dhoni gloves issue   @BCCI  To take care Indian squad ICC only focused on Indian squad please take care our  squad #DhoniKeepTheGlove #DhoniKeepsTheGlove,NOT
2765,hasoc_en_2766,"@realDonaldTrump You know nothing about geopolitics, so kindly refrain from talking about it. Actually, kindly refrain from talking, period. #DerangedDonald #TrumpisaTraitor #TrumpisaCrook #TrumpHatesAmerica",HOF
5744,hasoc_en_5745,This is INSANE! #Alabama #alabamaabortionlaw #requiredvisitation #rapist #commonsenseisfartoouncommon https://t.co/PNgfZkx96T,NOT
5656,hasoc_en_5657,"Hey @realDonaldTrump  Your economy is tanking!   Your economy is collapsing   Happy Fathers Day, failed businessmen   #ImpeachTrumpNow  #TrumpIsATraitor  #TrumpIsADisgrace  https://t.co/f1wfp94N23",HOF
2526,hasoc_en_2527,"More than 700 govt doctors tendered resignation in West Bengal in accord with their striking junior colleagues. Mass resignation were reported from NRS, Rd Kar, School of tropical Medicine and elsewhere.    #DoctorsFightBack #DoctorsProtest https://t.co/BMe9de2Dux",NOT
4725,hasoc_en_4726,@JudgeJeanine @realDonaldTrump Nobody loves him who has principles #TrumpIsATraitor,NOT
3080,hasoc_en_3081,@svershbow @billmaher  continues to try sooooo hard to remain relevant. #MSM is the only one who cares #LowRatings #LowIQ #DrugAddict #SexFiend #DoucheBag,HOF
977,hasoc_en_978,"@SenCoryGardner @nature_org These lame #WheresCory photo ops are becoming like a parody account, given Rome is burning as you tweet.  @SenatorBennet @SenSchumer #copolitics #TrumpIsATraitor https://t.co/rCSqC25WTG",NOT
3579,hasoc_en_3580,"While we are busy in blaming ICC and trending #ShameOnICC I am hearing a bad news. At least 31 children died in northern India due toxic substance found in lychee.    Where we are heading, using chemicals/pesticides for the sake of money and risking the life of thousands. Sad🙁",NOT
1308,hasoc_en_1309,but why are we giving a mass murderer a standing ovation?? #murderer https://t.co/V8NrBDGmI1,NOT
1584,hasoc_en_1585,#FUCKTRUMP LETS GO #BIDEN2020😂😂 https://t.co/aOW3YBV4E5,NOT
5002,hasoc_en_5003,"I am a #Resister 'til the end. I am also not a FAKE #FBR like some of them out there. You either are, or you are not. @realdonaldtrump, and @senatemajldr, are the two biggest threats to our Democracy! VOTE THEM OUT! #TrumpIsATraitor #DitchMitch2020 #TrumpCrimeFamily",HOF
1813,hasoc_en_1814,Reply for the press to the govt. From GB meeting consensus of junior doctors. LONG LIVE DOCTORS' UNITY! #NRSMCH #DoctorsStrike #DoctorsFightBack #Savethedoctors @republic @TimesNow @ZeeNews @narendramodi @drharshvardhan https://t.co/fa9vzwEVkq,NOT
142,hasoc_en_143,"Oh Emma , Its not a competition also you already lost #FuckTrump https://t.co/D2EInMUiws",NOT
2167,hasoc_en_2168,"@realDonaldTrump 'Presidential' incompetence, corruption, and treason!!!!  #Tre45on  #FuckTrump  #ResistFascism  #BillionDollarLoser  #ImpeachTrumpNow  #25thAmendmentNow https://t.co/OQLnxjjxwX",NOT
